,gender,age,time,distance,year,time_seconds
11854,M,30,30:02,4mi,2022,1802
11855,M,38,30:03,4mi,2022,1803
11856,M,21,30:07,4mi,2022,1807
11857,F,32,30:10,4mi,2022,1810
11858,M,47,30:16,4mi,2022,1816
11859,M,11,30:18,4mi,2022,1818
11860,F,31,30:19,4mi,2022,1819
11861,M,46,30:29,4mi,2022,1829
11862,M,66,30:30,4mi,2022,1830
11863,M,38,30:31,4mi,2022,1831
11864,M,26,30:37,4mi,2022,1837
11865,M,47,30:41,4mi,2022,1841
11866,M,23,30:46,4mi,2022,1846
11867,M,36,30:46,4mi,2022,1846
11868,F,54,30:47,4mi,2022,1847
11869,M,17,30:48,4mi,2022,1848
11870,F,12,30:49,4mi,2022,1849
11871,M,32,30:51,4mi,2022,1851
11872,M,49,30:52,4mi,2022,1852
11873,M,51,30:53,4mi,2022,1853
11874,F,22,30:56,4mi,2022,1856
11875,M,46,30:56,4mi,2022,1856
11876,F,20,30:57,4mi,2022,1857
11877,M,36,31:02,4mi,2022,1862
11878,F,27,31:02,4mi,2022,1862
11879,M,14,31:04,4mi,2022,1864
11880,M,50,31:06,4mi,2022,1866
11881,F,11,31:07,4mi,2022,1867
11882,M,23,31:07,4mi,2022,1867
11883,F,13,31:10,4mi,2022,1870
11884,F,17,31:13,4mi,2022,1873
11885,F,11,31:17,4mi,2022,1877
11886,M,47,31:18,4mi,2022,1878
11887,F,33,31:19,4mi,2022,1879
11888,M,46,31:23,4mi,2022,1883
11889,F,40,31:23,4mi,2022,1883
11890,F,14,31:25,4mi,2022,1885
11891,M,40,31:26,4mi,2022,1886
11892,F,58,31:28,4mi,2022,1888
11893,M,28,31:30,4mi,2022,1890
11894,M,28,31:31,4mi,2022,1891
11895,M,44,31:31,4mi,2022,1891
11896,F,33,31:33,4mi,2022,1893
11897,M,9,31:33,4mi,2022,1893
11898,F,62,31:34,4mi,2022,1894
11899,M,58,31:35,4mi,2022,1895
11900,F,15,31:41,4mi,2022,1901
11901,M,34,31:42,4mi,2022,1902
11902,F,44,31:43,4mi,2022,1903
11903,M,42,31:45,4mi,2022,1905
11904,F,15,31:49,4mi,2022,1909
11905,F,15,31:53,4mi,2022,1913
11906,M,60,31:58,4mi,2022,1918
11907,F,29,32:00,4mi,2022,1920
11908,M,54,32:02,4mi,2022,1922
11909,M,47,32:05,4mi,2022,1925
11910,M,74,32:05,4mi,2022,1925
11911,M,14,32:15,4mi,2022,1935
11912,F,38,32:16,4mi,2022,1936
11913,M,28,32:17,4mi,2022,1937
11914,M,46,32:19,4mi,2022,1939
11915,F,22,32:20,4mi,2022,1940
11916,M,27,32:20,4mi,2022,1940
11917,M,25,32:21,4mi,2022,1941
11918,M,48,32:23,4mi,2022,1943
11919,F,28,32:26,4mi,2022,1946
11920,F,63,32:27,4mi,2022,1947
11921,F,51,32:28,4mi,2022,1948
11922,F,32,32:29,4mi,2022,1949
11923,M,48,32:32,4mi,2022,1952
11924,M,72,32:33,4mi,2022,1953
11925,M,15,32:33,4mi,2022,1953
11926,M,38,32:39,4mi,2022,1959
11927,M,41,32:43,4mi,2022,1963
11928,M,37,32:45,4mi,2022,1965
11929,M,52,32:46,4mi,2022,1966
11930,M,30,32:48,4mi,2022,1968
11931,F,15,32:57,4mi,2022,1977
11932,M,37,32:57,4mi,2022,1977
11933,M,59,32:59,4mi,2022,1979
11934,F,17,33:04,4mi,2022,1984
11935,M,65,33:05,4mi,2022,1985
11936,F,42,33:08,4mi,2022,1988
11937,F,39,33:19,4mi,2022,1999
11938,M,67,33:19,4mi,2022,1999
11939,F,49,33:20,4mi,2022,2000
11940,M,32,33:26,4mi,2022,2006
11941,M,52,33:27,4mi,2022,2007
11942,M,41,33:28,4mi,2022,2008
11943,M,15,33:31,4mi,2022,2011
11944,M,58,33:31,4mi,2022,2011
11945,M,20,33:32,4mi,2022,2012
11946,F,16,33:33,4mi,2022,2013
11947,F,49,33:36,4mi,2022,2016
11948,F,38,33:37,4mi,2022,2017
11949,F,31,33:43,4mi,2022,2023
11950,M,56,33:47,4mi,2022,2027
11951,F,35,33:49,4mi,2022,2029
11952,M,60,33:52,4mi,2022,2032
11953,M,44,33:53,4mi,2022,2033
11954,M,18,34:00,4mi,2022,2040
11955,F,39,34:03,4mi,2022,2043
11956,M,50,34:07,4mi,2022,2047
11957,F,40,34:10,4mi,2022,2050
11958,M,33,34:11,4mi,2022,2051
11959,M,36,34:11,4mi,2022,2051
11960,M,25,34:12,4mi,2022,2052
11961,M,27,34:12,4mi,2022,2052
11962,M,37,34:13,4mi,2022,2053
11963,F,29,34:14,4mi,2022,2054
11964,M,33,34:14,4mi,2022,2054
11965,F,42,34:17,4mi,2022,2057
11966,M,10,34:19,4mi,2022,2059
11967,M,51,34:20,4mi,2022,2060
11968,F,42,34:20,4mi,2022,2060
11969,M,23,34:21,4mi,2022,2061
11970,F,49,34:22,4mi,2022,2062
11971,M,48,34:23,4mi,2022,2063
11972,F,54,34:23,4mi,2022,2063
11973,F,40,34:26,4mi,2022,2066
11974,M,35,34:27,4mi,2022,2067
11975,M,24,34:28,4mi,2022,2068
11976,F,25,34:29,4mi,2022,2069
11977,M,55,34:30,4mi,2022,2070
11978,M,66,34:33,4mi,2022,2073
11979,F,42,34:33,4mi,2022,2073
11980,F,43,34:34,4mi,2022,2074
11981,F,30,34:35,4mi,2022,2075
11982,M,20,34:36,4mi,2022,2076
11983,M,56,34:39,4mi,2022,2079
11984,F,34,34:39,4mi,2022,2079
11985,M,33,34:41,4mi,2022,2081
11986,F,37,34:41,4mi,2022,2081
11987,M,36,34:42,4mi,2022,2082
11988,F,23,34:42,4mi,2022,2082
11989,F,37,34:47,4mi,2022,2087
11990,F,32,34:49,4mi,2022,2089
11991,M,53,34:52,4mi,2022,2092
11992,M,42,34:53,4mi,2022,2093
11993,F,31,34:54,4mi,2022,2094
11994,M,45,34:55,4mi,2022,2095
11995,F,12,34:57,4mi,2022,2097
11996,F,33,35:00,4mi,2022,2100
11997,M,43,35:01,4mi,2022,2101
11998,F,19,35:02,4mi,2022,2102
11999,M,18,35:03,4mi,2022,2103
12000,F,43,35:04,4mi,2022,2104
12001,M,36,35:08,4mi,2022,2108
12002,M,54,35:10,4mi,2022,2110
12003,M,32,35:10,4mi,2022,2110
12004,F,28,35:11,4mi,2022,2111
12005,F,52,35:12,4mi,2022,2112
12006,M,29,35:13,4mi,2022,2113
12007,F,29,35:14,4mi,2022,2114
12008,F,40,35:14,4mi,2022,2114
12009,M,66,35:14,4mi,2022,2114
12010,F,39,35:15,4mi,2022,2115
12011,F,19,35:15,4mi,2022,2115
12012,M,19,35:15,4mi,2022,2115
12013,F,43,35:17,4mi,2022,2117
12014,F,37,35:20,4mi,2022,2120
12015,M,55,35:29,4mi,2022,2129
12016,F,27,35:29,4mi,2022,2129
12017,M,13,35:34,4mi,2022,2134
12018,M,36,35:36,4mi,2022,2136
12019,M,29,35:37,4mi,2022,2137
12020,F,22,35:39,4mi,2022,2139
12021,F,51,35:42,4mi,2022,2142
12022,M,57,35:43,4mi,2022,2143
12023,F,8,35:44,4mi,2022,2144
12024,M,52,35:46,4mi,2022,2146
12025,M,13,35:50,4mi,2022,2150
12026,M,56,35:50,4mi,2022,2150
12027,F,39,35:51,4mi,2022,2151
12028,M,19,35:52,4mi,2022,2152
12029,M,45,35:53,4mi,2022,2153
12030,F,38,35:54,4mi,2022,2154
12031,M,57,35:56,4mi,2022,2156
12032,M,73,35:57,4mi,2022,2157
12033,M,47,35:58,4mi,2022,2158
12034,M,57,35:58,4mi,2022,2158
12035,M,30,36:00,4mi,2022,2160
12036,M,27,36:00,4mi,2022,2160
12037,M,54,36:03,4mi,2022,2163
12038,F,32,36:04,4mi,2022,2164
12039,M,63,36:06,4mi,2022,2166
12040,F,26,36:06,4mi,2022,2166
12041,M,59,36:09,4mi,2022,2169
12042,F,55,36:10,4mi,2022,2170
12043,M,12,36:11,4mi,2022,2171
12044,M,56,36:13,4mi,2022,2173
12045,F,40,36:14,4mi,2022,2174
12046,F,27,36:15,4mi,2022,2175
12047,M,45,36:15,4mi,2022,2175
12048,F,40,36:16,4mi,2022,2176
12049,M,38,36:16,4mi,2022,2176
12050,M,35,36:16,4mi,2022,2176
12051,M,25,36:18,4mi,2022,2178
12052,F,29,36:18,4mi,2022,2178
12053,M,67,36:18,4mi,2022,2178
12054,M,40,36:19,4mi,2022,2179
12055,F,37,36:20,4mi,2022,2180
12056,M,37,36:23,4mi,2022,2183
12057,M,39,36:25,4mi,2022,2185
12058,M,37,36:25,4mi,2022,2185
12059,M,33,36:27,4mi,2022,2187
12060,F,48,36:29,4mi,2022,2189
12061,F,39,36:29,4mi,2022,2189
12062,M,46,36:31,4mi,2022,2191
12063,M,55,36:32,4mi,2022,2192
12064,F,40,36:33,4mi,2022,2193
12065,M,34,36:34,4mi,2022,2194
12066,F,46,36:36,4mi,2022,2196
12067,M,49,36:40,4mi,2022,2200
12068,M,31,36:41,4mi,2022,2201
12069,M,50,36:42,4mi,2022,2202
12070,M,29,36:42,4mi,2022,2202
12071,M,37,36:43,4mi,2022,2203
12072,M,55,36:43,4mi,2022,2203
12073,M,51,36:45,4mi,2022,2205
12074,F,36,36:46,4mi,2022,2206
12075,M,50,36:48,4mi,2022,2208
12076,M,20,36:50,4mi,2022,2210
12077,F,18,36:50,4mi,2022,2210
12078,F,66,36:50,4mi,2022,2210
12079,M,36,36:51,4mi,2022,2211
12080,M,39,36:54,4mi,2022,2214
12081,F,14,36:55,4mi,2022,2215
12082,F,24,36:56,4mi,2022,2216
12083,F,53,36:56,4mi,2022,2216
12084,M,21,36:59,4mi,2022,2219
12085,M,21,36:59,4mi,2022,2219
12086,F,41,36:59,4mi,2022,2219
12087,M,13,37:01,4mi,2022,2221
12088,F,29,37:08,4mi,2022,2228
12089,M,27,37:09,4mi,2022,2229
12090,M,39,37:11,4mi,2022,2231
12091,M,38,37:11,4mi,2022,2231
12092,M,66,37:13,4mi,2022,2233
12093,M,63,37:13,4mi,2022,2233
12094,M,51,37:15,4mi,2022,2235
12095,F,65,37:15,4mi,2022,2235
12096,F,50,37:16,4mi,2022,2236
12097,M,47,37:19,4mi,2022,2239
12098,M,59,37:19,4mi,2022,2239
12099,M,69,37:20,4mi,2022,2240
12100,F,59,37:20,4mi,2022,2240
12101,F,45,37:22,4mi,2022,2242
12102,M,55,37:22,4mi,2022,2242
12103,M,39,37:23,4mi,2022,2243
12104,M,36,37:25,4mi,2022,2245
12105,F,36,37:27,4mi,2022,2247
12106,F,62,37:27,4mi,2022,2247
12107,M,52,37:28,4mi,2022,2248
12108,M,38,37:28,4mi,2022,2248
12109,F,22,37:30,4mi,2022,2250
12110,M,42,37:33,4mi,2022,2253
12111,M,37,37:35,4mi,2022,2255
12112,F,44,37:39,4mi,2022,2259
12113,M,56,37:41,4mi,2022,2261
12114,M,61,37:44,4mi,2022,2264
12115,F,44,37:45,4mi,2022,2265
12116,M,25,37:45,4mi,2022,2265
12117,F,39,37:47,4mi,2022,2267
12118,M,23,37:47,4mi,2022,2267
12119,F,68,37:50,4mi,2022,2270
12120,F,55,37:52,4mi,2022,2272
12121,F,37,37:52,4mi,2022,2272
12122,F,38,37:53,4mi,2022,2273
12123,M,38,37:55,4mi,2022,2275
12124,F,12,37:55,4mi,2022,2275
12125,F,11,37:56,4mi,2022,2276
12126,M,33,37:56,4mi,2022,2276
12127,M,42,37:57,4mi,2022,2277
12128,M,39,38:01,4mi,2022,2281
12129,F,34,38:02,4mi,2022,2282
12130,M,44,38:02,4mi,2022,2282
12131,M,26,38:03,4mi,2022,2283
12132,F,44,38:05,4mi,2022,2285
12133,M,24,38:05,4mi,2022,2285
12134,F,59,38:11,4mi,2022,2291
12135,M,33,38:14,4mi,2022,2294
12136,F,10,38:14,4mi,2022,2294
12137,F,65,38:16,4mi,2022,2296
12138,F,58,38:17,4mi,2022,2297
12139,F,39,38:18,4mi,2022,2298
12140,F,30,38:19,4mi,2022,2299
12141,M,57,38:20,4mi,2022,2300
12142,F,35,38:27,4mi,2022,2307
12143,M,46,38:29,4mi,2022,2309
12144,M,29,38:32,4mi,2022,2312
12145,M,16,38:33,4mi,2022,2313
12146,F,40,38:33,4mi,2022,2313
12147,M,43,38:35,4mi,2022,2315
12148,M,37,38:36,4mi,2022,2316
12149,M,33,38:36,4mi,2022,2316
12150,M,23,38:37,4mi,2022,2317
12151,F,51,38:37,4mi,2022,2317
12152,M,51,38:37,4mi,2022,2317
12153,M,41,38:39,4mi,2022,2319
12154,M,25,38:40,4mi,2022,2320
12155,F,30,38:40,4mi,2022,2320
12156,F,35,38:41,4mi,2022,2321
12157,F,44,38:42,4mi,2022,2322
12158,M,32,38:43,4mi,2022,2323
12159,F,19,38:44,4mi,2022,2324
12160,F,54,38:45,4mi,2022,2325
12161,M,48,38:46,4mi,2022,2326
12162,F,25,38:47,4mi,2022,2327
12163,M,60,38:49,4mi,2022,2329
12164,F,56,38:52,4mi,2022,2332
12165,F,18,38:53,4mi,2022,2333
12166,M,36,38:54,4mi,2022,2334
12167,F,60,38:54,4mi,2022,2334
12168,F,33,38:55,4mi,2022,2335
12169,F,13,38:57,4mi,2022,2337
12170,M,28,39:00,4mi,2022,2340
12171,F,36,39:00,4mi,2022,2340
12172,F,37,39:03,4mi,2022,2343
12173,F,33,39:03,4mi,2022,2343
12174,F,67,39:05,4mi,2022,2345
12175,M,54,39:07,4mi,2022,2347
12176,F,32,39:10,4mi,2022,2350
12177,M,60,39:13,4mi,2022,2353
12178,F,45,39:14,4mi,2022,2354
12179,M,53,39:16,4mi,2022,2356
12180,M,40,39:16,4mi,2022,2356
12181,M,30,39:16,4mi,2022,2356
12182,M,31,39:16,4mi,2022,2356
12183,M,29,39:17,4mi,2022,2357
12184,F,30,39:18,4mi,2022,2358
12185,M,63,39:21,4mi,2022,2361
12186,M,58,39:22,4mi,2022,2362
12187,M,36,39:23,4mi,2022,2363
12188,F,29,39:23,4mi,2022,2363
12189,M,49,39:25,4mi,2022,2365
12190,F,20,39:25,4mi,2022,2365
12191,F,33,39:26,4mi,2022,2366
12192,M,69,39:28,4mi,2022,2368
12193,M,60,39:28,4mi,2022,2368
12194,F,41,39:32,4mi,2022,2372
12195,F,25,39:34,4mi,2022,2374
12196,F,34,39:34,4mi,2022,2374
12197,F,50,39:34,4mi,2022,2374
12198,F,31,39:36,4mi,2022,2376
12199,M,37,39:37,4mi,2022,2377
12200,M,9,39:42,4mi,2022,2382
12201,M,59,39:44,4mi,2022,2384
12202,M,57,39:45,4mi,2022,2385
12203,F,49,39:48,4mi,2022,2388
12204,M,51,39:49,4mi,2022,2389
12205,M,27,39:52,4mi,2022,2392
12206,M,57,39:53,4mi,2022,2393
12207,M,12,39:55,4mi,2022,2395
12208,F,23,39:56,4mi,2022,2396
12209,M,51,39:56,4mi,2022,2396
12210,F,41,39:59,4mi,2022,2399
12211,F,18,40:03,4mi,2022,2403
12212,M,65,40:07,4mi,2022,2407
12213,F,22,40:07,4mi,2022,2407
12214,M,72,40:09,4mi,2022,2409
12215,M,38,40:10,4mi,2022,2410
12216,M,53,40:10,4mi,2022,2410
12217,F,13,40:10,4mi,2022,2410
12218,F,13,40:14,4mi,2022,2414
12219,F,27,40:18,4mi,2022,2418
12220,M,30,40:20,4mi,2022,2420
12221,M,77,40:20,4mi,2022,2420
12222,M,26,40:21,4mi,2022,2421
12223,M,11,40:21,4mi,2022,2421
12224,F,23,40:21,4mi,2022,2421
12225,F,39,40:21,4mi,2022,2421
12226,M,47,40:21,4mi,2022,2421
12227,M,37,40:22,4mi,2022,2422
12228,F,48,40:24,4mi,2022,2424
12229,M,57,40:25,4mi,2022,2425
12230,M,44,40:26,4mi,2022,2426
12231,M,51,40:27,4mi,2022,2427
12232,M,21,40:27,4mi,2022,2427
12233,M,44,40:27,4mi,2022,2427
12234,M,37,40:30,4mi,2022,2430
12235,M,34,40:33,4mi,2022,2433
12236,M,50,40:35,4mi,2022,2435
12237,M,39,40:35,4mi,2022,2435
12238,M,39,40:36,4mi,2022,2436
12239,M,39,40:36,4mi,2022,2436
12240,M,27,40:36,4mi,2022,2436
12241,M,17,40:39,4mi,2022,2439
12242,F,28,40:40,4mi,2022,2440
12243,M,66,40:40,4mi,2022,2440
12244,F,55,40:41,4mi,2022,2441
12245,M,62,40:43,4mi,2022,2443
12246,M,10,40:45,4mi,2022,2445
12247,M,9,40:45,4mi,2022,2445
12248,F,38,40:47,4mi,2022,2447
12249,F,33,40:47,4mi,2022,2447
12250,F,63,40:49,4mi,2022,2449
12251,F,40,40:57,4mi,2022,2457
12252,M,28,40:58,4mi,2022,2458
12253,F,35,40:58,4mi,2022,2458
12254,M,59,40:59,4mi,2022,2459
12255,M,58,41:00,4mi,2022,2460
12256,F,32,41:02,4mi,2022,2462
12257,F,44,41:02,4mi,2022,2462
12258,F,19,41:04,4mi,2022,2464
12259,M,69,41:07,4mi,2022,2467
12260,F,44,41:08,4mi,2022,2468
12261,M,30,41:10,4mi,2022,2470
12262,M,68,41:11,4mi,2022,2471
12263,F,15,41:13,4mi,2022,2473
12264,F,17,41:13,4mi,2022,2473
12265,F,23,41:14,4mi,2022,2474
12266,F,37,41:15,4mi,2022,2475
12267,M,46,41:15,4mi,2022,2475
12268,M,50,41:18,4mi,2022,2478
12269,M,22,41:18,4mi,2022,2478
12270,F,28,41:21,4mi,2022,2481
12271,M,13,41:21,4mi,2022,2481
12272,M,42,41:22,4mi,2022,2482
12273,F,26,41:22,4mi,2022,2482
12274,M,62,41:24,4mi,2022,2484
12275,M,8,41:24,4mi,2022,2484
12276,F,62,41:26,4mi,2022,2486
12277,M,64,41:26,4mi,2022,2486
12278,F,44,41:29,4mi,2022,2489
12279,F,27,41:32,4mi,2022,2492
12280,F,59,41:33,4mi,2022,2493
12281,F,33,41:34,4mi,2022,2494
12282,F,43,41:36,4mi,2022,2496
12283,F,31,41:37,4mi,2022,2497
12284,M,25,41:38,4mi,2022,2498
12285,M,55,41:38,4mi,2022,2498
12286,M,34,41:39,4mi,2022,2499
12287,F,60,41:42,4mi,2022,2502
12288,F,10,41:42,4mi,2022,2502
12289,F,43,41:43,4mi,2022,2503
12290,F,41,41:44,4mi,2022,2504
12291,M,53,41:44,4mi,2022,2504
12292,M,66,41:46,4mi,2022,2506
12293,M,32,41:46,4mi,2022,2506
12294,F,43,41:46,4mi,2022,2506
12295,F,39,41:48,4mi,2022,2508
12296,M,48,41:48,4mi,2022,2508
12297,F,56,41:49,4mi,2022,2509
12298,F,15,41:51,4mi,2022,2511
12299,M,41,41:51,4mi,2022,2511
12300,F,55,41:54,4mi,2022,2514
12301,F,47,41:56,4mi,2022,2516
12302,F,22,41:56,4mi,2022,2516
12303,F,37,41:57,4mi,2022,2517
12304,F,25,42:01,4mi,2022,2521
12305,M,26,42:01,4mi,2022,2521
12306,F,40,42:09,4mi,2022,2529
12307,M,33,42:09,4mi,2022,2529
12308,F,52,42:10,4mi,2022,2530
12309,F,48,42:10,4mi,2022,2530
12310,M,33,42:11,4mi,2022,2531
12311,M,69,42:14,4mi,2022,2534
12312,M,45,42:14,4mi,2022,2534
12313,M,11,42:17,4mi,2022,2537
12314,M,58,42:22,4mi,2022,2542
12315,F,28,42:23,4mi,2022,2543
12316,F,67,42:25,4mi,2022,2545
12317,M,52,42:30,4mi,2022,2550
12318,M,49,42:31,4mi,2022,2551
12319,F,29,42:32,4mi,2022,2552
12320,M,33,42:34,4mi,2022,2554
12321,M,69,42:35,4mi,2022,2555
12322,F,38,42:36,4mi,2022,2556
12323,F,55,42:37,4mi,2022,2557
12324,M,75,42:37,4mi,2022,2557
12325,M,22,42:38,4mi,2022,2558
12326,M,54,42:39,4mi,2022,2559
12327,F,44,42:43,4mi,2022,2563
12328,F,55,42:44,4mi,2022,2564
12329,F,45,42:45,4mi,2022,2565
12330,M,44,42:45,4mi,2022,2565
12331,F,27,42:46,4mi,2022,2566
12332,M,58,42:48,4mi,2022,2568
12333,M,40,42:51,4mi,2022,2571
12334,M,30,42:53,4mi,2022,2573
12335,F,61,42:54,4mi,2022,2574
12336,F,68,42:54,4mi,2022,2574
12337,F,38,42:55,4mi,2022,2575
12338,F,43,42:56,4mi,2022,2576
12339,M,60,42:57,4mi,2022,2577
12340,F,46,42:57,4mi,2022,2577
12341,M,53,43:02,4mi,2022,2582
12342,M,68,43:04,4mi,2022,2584
12343,M,34,43:05,4mi,2022,2585
12344,F,26,43:07,4mi,2022,2587
12345,M,66,43:08,4mi,2022,2588
12346,M,27,43:11,4mi,2022,2591
12347,F,39,43:16,4mi,2022,2596
12348,M,23,43:16,4mi,2022,2596
12349,F,24,43:16,4mi,2022,2596
12350,F,22,43:17,4mi,2022,2597
12351,M,39,43:17,4mi,2022,2597
12352,F,42,43:18,4mi,2022,2598
12353,M,21,43:19,4mi,2022,2599
12354,F,68,43:19,4mi,2022,2599
12355,F,54,43:21,4mi,2022,2601
12356,M,45,43:22,4mi,2022,2602
12357,M,41,43:23,4mi,2022,2603
12358,M,74,43:24,4mi,2022,2604
12359,F,14,43:31,4mi,2022,2611
12360,M,21,43:32,4mi,2022,2612
12361,M,43,43:34,4mi,2022,2614
12362,M,30,43:35,4mi,2022,2615
12363,M,54,43:36,4mi,2022,2616
12364,M,49,43:36,4mi,2022,2616
12365,M,13,43:41,4mi,2022,2621
12366,F,41,43:46,4mi,2022,2626
12367,F,57,43:53,4mi,2022,2633
12368,F,43,43:54,4mi,2022,2634
12369,M,64,43:55,4mi,2022,2635
12370,F,66,43:55,4mi,2022,2635
12371,M,67,43:57,4mi,2022,2637
12372,M,66,43:57,4mi,2022,2637
12373,F,37,43:57,4mi,2022,2637
12374,F,32,43:58,4mi,2022,2638
12375,M,58,44:01,4mi,2022,2641
12376,F,13,44:06,4mi,2022,2646
12377,F,65,44:06,4mi,2022,2646
12378,F,40,44:07,4mi,2022,2647
12379,F,40,44:07,4mi,2022,2647
12380,F,37,44:07,4mi,2022,2647
12381,F,41,44:09,4mi,2022,2649
12382,M,43,44:13,4mi,2022,2653
12383,F,49,44:17,4mi,2022,2657
12384,F,22,44:18,4mi,2022,2658
12385,F,24,44:19,4mi,2022,2659
12386,F,43,44:20,4mi,2022,2660
12387,M,73,44:20,4mi,2022,2660
12388,F,51,44:21,4mi,2022,2661
12389,F,44,44:23,4mi,2022,2663
12390,M,57,44:27,4mi,2022,2667
12391,F,21,44:27,4mi,2022,2667
12392,F,30,44:29,4mi,2022,2669
12393,F,34,44:31,4mi,2022,2671
12394,F,49,44:34,4mi,2022,2674
12395,F,26,44:35,4mi,2022,2675
12396,F,57,44:36,4mi,2022,2676
12397,F,51,44:39,4mi,2022,2679
12398,M,66,44:40,4mi,2022,2680
12399,M,65,44:40,4mi,2022,2680
12400,M,23,44:45,4mi,2022,2685
12401,F,46,44:45,4mi,2022,2685
12402,F,61,44:46,4mi,2022,2686
12403,M,53,44:49,4mi,2022,2689
12404,F,39,44:49,4mi,2022,2689
12405,F,26,44:49,4mi,2022,2689
12406,M,69,44:51,4mi,2022,2691
12407,M,35,44:52,4mi,2022,2692
12408,F,33,44:53,4mi,2022,2693
12409,F,22,44:57,4mi,2022,2697
12410,M,65,44:57,4mi,2022,2697
12411,M,37,45:03,4mi,2022,2703
12412,F,44,45:03,4mi,2022,2703
12413,M,12,45:04,4mi,2022,2704
12414,F,47,45:04,4mi,2022,2704
12415,M,69,45:04,4mi,2022,2704
12416,M,37,45:04,4mi,2022,2704
12417,M,71,45:04,4mi,2022,2704
12418,F,33,45:05,4mi,2022,2705
12419,F,65,45:06,4mi,2022,2706
12420,M,14,45:07,4mi,2022,2707
12421,M,38,45:07,4mi,2022,2707
12422,M,25,45:11,4mi,2022,2711
12423,M,39,45:15,4mi,2022,2715
12424,F,38,45:23,4mi,2022,2723
12425,F,22,45:23,4mi,2022,2723
12426,M,29,45:26,4mi,2022,2726
12427,F,18,45:33,4mi,2022,2733
12428,M,45,45:44,4mi,2022,2744
12429,F,71,45:46,4mi,2022,2746
12430,F,32,45:49,4mi,2022,2749
12431,F,29,45:50,4mi,2022,2750
12432,M,46,45:55,4mi,2022,2755
12433,M,50,45:58,4mi,2022,2758
12434,M,40,46:03,4mi,2022,2763
12435,F,40,46:03,4mi,2022,2763
12436,F,33,46:03,4mi,2022,2763
12437,F,29,46:08,4mi,2022,2768
12438,F,50,46:09,4mi,2022,2769
12439,F,54,46:09,4mi,2022,2769
12440,F,40,46:11,4mi,2022,2771
12441,M,59,46:12,4mi,2022,2772
12442,F,62,46:13,4mi,2022,2773
12443,F,69,46:16,4mi,2022,2776
12444,M,60,46:19,4mi,2022,2779
12445,F,65,46:21,4mi,2022,2781
12446,M,72,46:21,4mi,2022,2781
12447,M,68,46:23,4mi,2022,2783
12448,F,59,46:28,4mi,2022,2788
12449,F,24,46:29,4mi,2022,2789
12450,F,51,46:30,4mi,2022,2790
12451,F,58,46:30,4mi,2022,2790
12452,M,39,46:31,4mi,2022,2791
12453,M,74,46:34,4mi,2022,2794
12454,M,47,46:36,4mi,2022,2796
12455,F,40,46:41,4mi,2022,2801
12456,F,43,46:45,4mi,2022,2805
12457,F,39,47:00,4mi,2022,2820
12458,F,28,47:01,4mi,2022,2821
12459,M,66,47:02,4mi,2022,2822
12460,F,52,47:03,4mi,2022,2823
12461,F,48,47:04,4mi,2022,2824
12462,F,56,47:06,4mi,2022,2826
12463,M,76,47:06,4mi,2022,2826
12464,F,56,47:09,4mi,2022,2829
12465,M,51,47:10,4mi,2022,2830
12466,M,51,47:13,4mi,2022,2833
12467,F,22,47:15,4mi,2022,2835
12468,F,57,47:17,4mi,2022,2837
12469,F,66,47:19,4mi,2022,2839
12470,F,61,47:19,4mi,2022,2839
12471,F,58,47:22,4mi,2022,2842
12472,F,50,47:23,4mi,2022,2843
12473,F,32,47:29,4mi,2022,2849
12474,M,27,47:32,4mi,2022,2852
12475,F,72,47:34,4mi,2022,2854
12476,F,39,47:35,4mi,2022,2855
12477,F,27,47:39,4mi,2022,2859
12478,M,67,47:40,4mi,2022,2860
12479,M,53,47:45,4mi,2022,2865
12480,F,54,47:47,4mi,2022,2867
12481,M,11,47:56,4mi,2022,2876
12482,F,14,47:57,4mi,2022,2877
12483,F,34,47:57,4mi,2022,2877
12484,M,73,47:59,4mi,2022,2879
12485,M,36,47:59,4mi,2022,2879
12486,M,40,48:03,4mi,2022,2883
12487,F,41,48:05,4mi,2022,2885
12488,F,47,48:08,4mi,2022,2888
12489,M,57,48:12,4mi,2022,2892
12490,F,58,48:13,4mi,2022,2893
12491,M,71,48:15,4mi,2022,2895
12492,F,52,48:16,4mi,2022,2896
12493,F,62,48:19,4mi,2022,2899
12494,F,37,48:21,4mi,2022,2901
12495,M,23,48:23,4mi,2022,2903
12496,F,30,48:24,4mi,2022,2904
12497,F,58,48:35,4mi,2022,2915
12498,M,53,48:36,4mi,2022,2916
12499,M,10,48:37,4mi,2022,2917
12500,F,48,48:38,4mi,2022,2918
12501,F,50,48:38,4mi,2022,2918
12502,F,36,48:39,4mi,2022,2919
12503,F,49,48:39,4mi,2022,2919
12504,F,43,48:39,4mi,2022,2919
12505,F,35,48:45,4mi,2022,2925
12506,F,19,48:49,4mi,2022,2929
12507,F,35,48:51,4mi,2022,2931
12508,F,26,48:53,4mi,2022,2933
12509,M,66,48:59,4mi,2022,2939
12510,F,29,49:02,4mi,2022,2942
12511,F,49,49:05,4mi,2022,2945
12512,F,51,49:08,4mi,2022,2948
12513,F,27,49:10,4mi,2022,2950
12514,F,53,49:10,4mi,2022,2950
12515,F,15,49:17,4mi,2022,2957
12516,F,13,49:19,4mi,2022,2959
12517,M,43,49:23,4mi,2022,2963
12518,F,22,49:28,4mi,2022,2968
