,gender,age,time,year,time_seconds
2340,M,71,1:48:30,2017,6510
2341,F,54,1:48:54,2017,6534
2342,M,34,1:48:56,2017,6536
2343,F,50,1:49:10,2017,6550
2344,F,36,1:49:10,2017,6550
2345,F,31,1:49:14,2017,6554
2346,M,38,1:49:26,2017,6566
2347,F,44,1:49:30,2017,6570
2348,F,55,1:49:30,2017,6570
2349,F,39,1:49:33,2017,6573
2350,F,43,1:49:33,2017,6573
2351,M,56,1:49:36,2017,6576
2352,F,36,1:49:59,2017,6599
2353,F,28,1:50:07,2017,6607
2354,M,11,1:50:19,2017,6619
2355,M,40,1:50:19,2017,6619
2356,F,30,1:50:21,2017,6621
2357,F,50,1:50:44,2017,6644
2358,F,24,1:50:46,2017,6646
2359,M,31,1:50:54,2017,6654
2360,M,33,1:50:57,2017,6657
2361,F,37,1:51:22,2017,6682
2362,F,25,1:51:31,2017,6691
2363,M,47,1:51:45,2017,6705
2364,M,52,1:51:50,2017,6710
2365,F,30,1:51:58,2017,6718
2366,F,27,1:51:58,2017,6718
2367,F,33,1:52:13,2017,6733
2368,M,70,1:52:16,2017,6736
2369,F,26,1:52:18,2017,6738
2370,F,36,1:52:19,2017,6739
2371,F,29,1:52:41,2017,6761
2372,F,58,1:52:44,2017,6764
2373,F,19,1:53:11,2017,6791
2374,F,52,1:53:26,2017,6806
2375,F,53,1:53:48,2017,6828
2376,M,68,1:53:49,2017,6829
2377,F,59,1:53:51,2017,6831
2378,M,41,1:53:55,2017,6835
2379,F,30,1:53:57,2017,6837
2380,F,37,1:54:03,2017,6843
2381,M,59,1:54:07,2017,6847
2382,F,42,1:54:14,2017,6854
2383,M,53,1:54:24,2017,6864
2384,M,53,1:54:27,2017,6867
2385,F,43,1:54:31,2017,6871
2386,M,60,1:54:50,2017,6890
2387,F,26,1:54:57,2017,6897
2388,F,17,1:54:57,2017,6897
2389,F,28,1:55:11,2017,6911
2390,F,32,1:55:22,2017,6922
2391,F,78,1:55:26,2017,6926
2392,M,57,1:55:52,2017,6952
2393,M,29,1:56:00,2017,6960
2394,F,35,1:56:05,2017,6965
2395,F,22,1:56:06,2017,6966
2396,F,41,1:56:07,2017,6967
2397,F,39,1:56:28,2017,6988
2398,M,55,1:56:50,2017,7010
2399,F,56,1:57:26,2017,7046
2400,F,67,1:57:27,2017,7047
2401,F,34,1:57:45,2017,7065
2402,F,31,1:58:14,2017,7094
2403,M,21,1:58:15,2017,7095
2404,F,33,1:58:20,2017,7100
2405,F,31,1:58:29,2017,7109
2406,F,58,1:59:22,2017,7162
2407,F,30,1:59:45,2017,7185
2408,M,37,1:59:59,2017,7199
2409,F,53,2:00:10,2017,7210
2410,F,42,2:00:15,2017,7215
2411,F,61,2:00:18,2017,7218
2412,F,48,2:00:26,2017,7226
2413,F,48,2:01:34,2017,7294
2414,F,57,2:01:36,2017,7296
2415,M,52,2:02:39,2017,7359
2416,F,69,2:07:23,2017,7643
2417,F,40,2:07:53,2017,7673
2418,F,57,2:10:46,2017,7846
2419,M,45,2:11:05,2017,7865
2420,F,56,2:12:04,2017,7924
2421,M,40,2:14:15,2017,8055
2422,F,43,2:14:32,2017,8072
2423,F,31,2:14:51,2017,8091
2424,F,50,2:14:53,2017,8093
2425,F,24,2:15:00,2017,8100
2426,M,67,2:15:41,2017,8141
2427,M,63,2:16:43,2017,8203
2428,M,65,2:17:07,2017,8227
2429,F,42,2:18:04,2017,8284
2430,M,67,2:18:14,2017,8294
2431,M,30,2:18:53,2017,8333
2432,F,56,2:20:06,2017,8406
2433,F,66,2:46:51,2017,10011
2434,M,21,48:22,2019,2902
2435,M,19,48:55,2019,2935
2436,M,21,49:49,2019,2989
2437,M,20,50:30,2019,3030
2438,M,21,51:53,2019,3113
2439,M,21,52:09,2019,3129
2440,M,21,52:13,2019,3133
2441,M,20,52:16,2019,3136
2442,M,40,52:21,2019,3141
2443,M,21,52:24,2019,3144
2444,M,20,52:24,2019,3144
2445,M,19,53:54,2019,3234
2446,M,16,54:36,2019,3276
2447,M,19,55:04,2019,3304
2448,M,36,55:05,2019,3305
2449,M,21,55:14,2019,3314
2450,M,27,55:17,2019,3317
2451,M,20,55:22,2019,3322
2452,M,28,57:07,2019,3427
2453,M,34,57:17,2019,3437
2454,M,43,57:25,2019,3445
2455,M,21,57:45,2019,3465
2456,M,20,57:54,2019,3474
2457,M,21,58:26,2019,3506
2458,M,24,58:30,2019,3510
2459,M,35,59:03,2019,3543
2460,M,44,59:14,2019,3554
2461,M,25,59:22,2019,3562
2462,M,26,1:00:18,2019,3618
2463,M,30,1:00:19,2019,3619
2464,M,34,1:00:28,2019,3628
2465,M,21,1:00:38,2019,3638
2466,F,31,1:00:58,2019,3658
2467,M,42,1:01:05,2019,3665
2468,M,24,1:01:28,2019,3688
2469,M,39,1:01:39,2019,3699
2470,M,45,1:01:40,2019,3700
2471,M,38,1:01:44,2019,3704
2472,M,33,1:01:49,2019,3709
2473,M,42,1:01:57,2019,3717
2474,F,41,1:02:04,2019,3724
2475,M,40,1:02:05,2019,3725
2476,M,15,1:02:06,2019,3726
2477,M,46,1:02:12,2019,3732
2478,M,23,1:02:42,2019,3762
2479,F,41,1:03:00,2019,3780
2480,M,12,1:03:00,2019,3780
2481,M,22,1:03:04,2019,3784
2482,F,24,1:03:11,2019,3791
2483,M,29,1:03:38,2019,3818
2484,M,42,1:03:46,2019,3826
2485,M,23,1:04:04,2019,3844
2486,M,19,1:04:17,2019,3857
2487,M,35,1:04:32,2019,3872
2488,M,35,1:04:38,2019,3878
2489,M,30,1:04:40,2019,3880
2490,M,39,1:04:47,2019,3887
2491,M,43,1:04:48,2019,3888
2492,F,22,1:04:55,2019,3895
2493,F,14,1:05:08,2019,3908
2494,M,48,1:05:55,2019,3955
2495,M,47,1:06:00,2019,3960
2496,F,21,1:06:05,2019,3965
2497,M,51,1:06:05,2019,3965
2498,M,20,1:06:10,2019,3970
2499,F,37,1:06:14,2019,3974
2500,F,45,1:06:36,2019,3996
2501,M,29,1:06:41,2019,4001
2502,M,28,1:06:41,2019,4001
2503,M,39,1:06:51,2019,4011
2504,M,17,1:06:53,2019,4013
2505,M,40,1:07:14,2019,4034
2506,F,34,1:07:22,2019,4042
2507,F,20,1:07:22,2019,4042
2508,M,30,1:07:24,2019,4044
2509,M,42,1:07:28,2019,4048
2510,M,43,1:07:43,2019,4063
2511,F,28,1:07:44,2019,4064
2512,F,14,1:07:48,2019,4068
2513,M,18,1:07:54,2019,4074
2514,M,41,1:08:00,2019,4080
2515,M,36,1:08:06,2019,4086
2516,M,52,1:08:06,2019,4086
2517,M,42,1:08:17,2019,4097
2518,F,25,1:08:31,2019,4111
2519,M,36,1:08:39,2019,4119
2520,M,43,1:08:40,2019,4120
2521,F,41,1:08:41,2019,4121
2522,M,49,1:08:44,2019,4124
2523,F,21,1:08:49,2019,4129
2524,M,21,1:08:49,2019,4129
2525,F,32,1:09:00,2019,4140
2526,M,18,1:09:02,2019,4142
2527,F,36,1:09:03,2019,4143
2528,F,38,1:09:04,2019,4144
2529,M,56,1:09:04,2019,4144
2530,F,33,1:09:09,2019,4149
2531,M,36,1:09:14,2019,4154
2532,M,36,1:09:17,2019,4157
2533,M,25,1:09:34,2019,4174
2534,F,20,1:09:37,2019,4177
2535,M,34,1:09:44,2019,4184
2536,M,29,1:09:45,2019,4185
2537,M,38,1:09:51,2019,4191
2538,M,32,1:09:51,2019,4191
2539,F,28,1:10:18,2019,4218
2540,M,45,1:10:27,2019,4227
2541,M,23,1:10:31,2019,4231
2542,F,46,1:10:40,2019,4240
2543,M,28,1:10:45,2019,4245
2544,M,24,1:10:56,2019,4256
2545,M,54,1:11:01,2019,4261
2546,F,35,1:11:14,2019,4274
2547,F,27,1:11:25,2019,4285
2548,F,38,1:11:28,2019,4288
2549,F,27,1:11:38,2019,4298
2550,M,45,1:11:49,2019,4309
2551,M,53,1:11:54,2019,4314
2552,M,46,1:11:56,2019,4316
2553,F,23,1:11:59,2019,4319
2554,M,47,1:12:01,2019,4321
2555,M,32,1:12:14,2019,4334
2556,M,25,1:12:24,2019,4344
2557,M,44,1:12:24,2019,4344
2558,M,26,1:12:27,2019,4347
2559,M,47,1:12:30,2019,4350
2560,F,33,1:12:36,2019,4356
2561,M,29,1:12:39,2019,4359
2562,M,25,1:12:39,2019,4359
2563,M,29,1:12:52,2019,4372
2564,F,18,1:12:56,2019,4376
2565,M,43,1:13:13,2019,4393
2566,M,37,1:13:22,2019,4402
2567,M,33,1:13:22,2019,4402
2568,M,36,1:13:23,2019,4403
2569,M,60,1:13:28,2019,4408
2570,M,34,1:13:36,2019,4416
2571,M,36,1:13:37,2019,4417
2572,M,51,1:13:42,2019,4422
2573,F,51,1:13:47,2019,4427
2574,M,47,1:13:54,2019,4434
2575,M,17,1:13:56,2019,4436
2576,M,62,1:14:06,2019,4446
2577,M,25,1:14:13,2019,4453
2578,M,35,1:14:21,2019,4461
2579,M,44,1:14:22,2019,4462
2580,F,53,1:14:23,2019,4463
2581,M,38,1:14:23,2019,4463
2582,F,41,1:14:35,2019,4475
2583,M,34,1:14:38,2019,4478
2584,M,53,1:14:40,2019,4480
2585,F,15,1:14:42,2019,4482
2586,F,39,1:14:49,2019,4489
2587,M,24,1:14:58,2019,4498
2588,M,29,1:15:08,2019,4508
2589,M,33,1:15:09,2019,4509
2590,M,49,1:15:17,2019,4517
2591,F,29,1:15:22,2019,4522
2592,M,40,1:15:27,2019,4527
2593,M,37,1:15:36,2019,4536
2594,M,47,1:15:37,2019,4537
2595,M,44,1:15:37,2019,4537
2596,M,26,1:15:42,2019,4542
2597,M,43,1:15:51,2019,4551
2598,M,32,1:15:51,2019,4551
2599,F,38,1:15:55,2019,4555
2600,F,40,1:15:58,2019,4558
2601,F,22,1:16:00,2019,4560
2602,M,25,1:16:09,2019,4569
2603,F,35,1:16:16,2019,4576
2604,F,25,1:16:17,2019,4577
2605,M,35,1:16:24,2019,4584
2606,F,29,1:16:42,2019,4602
2607,M,41,1:16:44,2019,4604
2608,M,40,1:16:48,2019,4608
2609,F,43,1:16:57,2019,4617
2610,M,52,1:16:58,2019,4618
2611,F,37,1:17:03,2019,4623
2612,M,38,1:17:05,2019,4625
2613,M,67,1:17:08,2019,4628
2614,M,46,1:17:14,2019,4634
2615,M,68,1:17:15,2019,4635
2616,M,55,1:17:20,2019,4640
2617,M,44,1:17:27,2019,4647
2618,F,37,1:17:28,2019,4648
2619,F,33,1:17:31,2019,4651
2620,M,60,1:17:36,2019,4656
2621,M,62,1:17:42,2019,4662
2622,F,28,1:17:43,2019,4663
2623,M,45,1:17:44,2019,4664
2624,M,45,1:17:47,2019,4667
2625,M,39,1:17:47,2019,4667
2626,M,22,1:17:48,2019,4668
2627,F,37,1:18:10,2019,4690
2628,M,46,1:18:13,2019,4693
2629,M,48,1:18:15,2019,4695
2630,M,67,1:18:15,2019,4695
2631,F,34,1:18:18,2019,4698
2632,F,51,1:18:19,2019,4699
2633,F,37,1:18:23,2019,4703
2634,M,52,1:18:33,2019,4713
2635,M,43,1:18:33,2019,4713
2636,M,47,1:18:37,2019,4717
2637,M,40,1:18:38,2019,4718
2638,F,42,1:18:41,2019,4721
2639,M,57,1:18:49,2019,4729
2640,F,18,1:18:52,2019,4732
2641,F,31,1:18:53,2019,4733
2642,M,47,1:19:08,2019,4748
2643,F,18,1:19:18,2019,4758
2644,M,32,1:19:20,2019,4760
2645,M,30,1:19:21,2019,4761
2646,F,24,1:19:27,2019,4767
2647,M,69,1:19:27,2019,4767
2648,F,25,1:19:38,2019,4778
2649,M,32,1:19:39,2019,4779
2650,M,29,1:19:42,2019,4782
2651,M,22,1:19:44,2019,4784
2652,M,42,1:19:44,2019,4784
2653,M,55,1:19:51,2019,4791
2654,M,37,1:19:55,2019,4795
2655,M,31,1:19:59,2019,4799
2656,F,25,1:20:00,2019,4800
2657,M,30,1:20:05,2019,4805
2658,M,49,1:20:08,2019,4808
2659,M,53,1:20:09,2019,4809
2660,M,67,1:20:12,2019,4812
2661,F,16,1:20:18,2019,4818
2662,F,33,1:20:25,2019,4825
2663,M,38,1:20:26,2019,4826
2664,M,32,1:20:27,2019,4827
2665,M,49,1:20:28,2019,4828
2666,F,56,1:20:33,2019,4833
2667,F,60,1:20:35,2019,4835
2668,M,23,1:20:36,2019,4836
2669,M,65,1:20:40,2019,4840
2670,F,53,1:20:43,2019,4843
2671,M,33,1:20:44,2019,4844
2672,F,40,1:20:48,2019,4848
2673,M,51,1:20:48,2019,4848
2674,M,33,1:20:51,2019,4851
2675,M,41,1:21:10,2019,4870
2676,F,23,1:21:22,2019,4882
2677,F,48,1:21:26,2019,4886
2678,M,56,1:21:31,2019,4891
2679,M,26,1:21:33,2019,4893
2680,M,34,1:21:39,2019,4899
2681,F,26,1:21:39,2019,4899
2682,M,42,1:21:47,2019,4907
2683,M,42,1:21:49,2019,4909
2684,F,44,1:21:52,2019,4912
2685,F,17,1:21:53,2019,4913
2686,M,26,1:21:57,2019,4917
2687,F,36,1:21:59,2019,4919
2688,M,64,1:22:01,2019,4921
2689,M,47,1:22:02,2019,4922
2690,M,41,1:22:06,2019,4926
2691,M,31,1:22:07,2019,4927
2692,M,38,1:22:11,2019,4931
2693,M,27,1:22:12,2019,4932
2694,F,26,1:22:12,2019,4932
2695,F,32,1:22:16,2019,4936
2696,F,53,1:22:22,2019,4942
2697,M,57,1:22:22,2019,4942
2698,F,35,1:22:27,2019,4947
2699,F,39,1:22:28,2019,4948
2700,M,42,1:22:33,2019,4953
2701,M,41,1:22:38,2019,4958
2702,F,48,1:22:39,2019,4959
2703,M,45,1:22:40,2019,4960
2704,F,52,1:22:42,2019,4962
2705,F,55,1:22:52,2019,4972
2706,F,31,1:22:54,2019,4974
2707,F,22,1:23:01,2019,4981
2708,F,37,1:23:03,2019,4983
2709,F,40,1:23:08,2019,4988
2710,M,52,1:23:09,2019,4989
2711,F,36,1:23:17,2019,4997
2712,M,29,1:23:18,2019,4998
2713,M,52,1:23:23,2019,5003
2714,F,23,1:23:24,2019,5004
2715,F,23,1:23:35,2019,5015
2716,M,49,1:23:36,2019,5016
2717,F,27,1:23:43,2019,5023
2718,M,30,1:23:44,2019,5024
2719,M,69,1:23:54,2019,5034
2720,M,37,1:23:56,2019,5036
2721,F,41,1:23:58,2019,5038
2722,M,41,1:24:02,2019,5042
2723,M,55,1:24:04,2019,5044
2724,M,57,1:24:07,2019,5047
2725,F,58,1:24:07,2019,5047
2726,M,51,1:24:08,2019,5048
2727,F,50,1:24:09,2019,5049
2728,M,53,1:24:12,2019,5052
2729,M,35,1:24:12,2019,5052
2730,M,11,1:24:13,2019,5053
2731,F,34,1:24:14,2019,5054
2732,M,36,1:24:15,2019,5055
2733,M,59,1:24:16,2019,5056
2734,F,63,1:24:16,2019,5056
2735,M,39,1:24:18,2019,5058
2736,F,39,1:24:20,2019,5060
2737,M,51,1:24:37,2019,5077
2738,M,39,1:24:41,2019,5081
2739,F,40,1:24:41,2019,5081
2740,M,38,1:24:48,2019,5088
2741,F,33,1:24:49,2019,5089
2742,M,53,1:25:00,2019,5100
2743,F,63,1:25:03,2019,5103
2744,M,25,1:25:04,2019,5104
2745,F,52,1:25:08,2019,5108
2746,F,24,1:25:17,2019,5117
2747,M,42,1:25:17,2019,5117
2748,M,40,1:25:19,2019,5119
2749,F,19,1:25:28,2019,5128
2750,M,60,1:25:33,2019,5133
2751,M,53,1:25:44,2019,5144
2752,M,58,1:25:52,2019,5152
2753,F,41,1:25:57,2019,5157
2754,M,32,1:26:04,2019,5164
2755,M,31,1:26:06,2019,5166
2756,F,38,1:26:09,2019,5169
2757,M,52,1:26:13,2019,5173
2758,M,42,1:26:21,2019,5181
2759,M,62,1:26:24,2019,5184
2760,M,43,1:26:25,2019,5185
2761,F,37,1:26:32,2019,5192
2762,F,31,1:26:32,2019,5192
2763,M,47,1:26:46,2019,5206
2764,M,67,1:26:47,2019,5207
2765,F,33,1:26:51,2019,5211
2766,F,16,1:26:51,2019,5211
2767,F,16,1:26:51,2019,5211
2768,M,33,1:26:58,2019,5218
2769,M,19,1:27:11,2019,5231
2770,F,47,1:27:18,2019,5238
2771,M,26,1:27:18,2019,5238
2772,F,44,1:27:19,2019,5239
2773,F,38,1:27:38,2019,5258
2774,M,40,1:27:38,2019,5258
2775,M,50,1:27:41,2019,5261
2776,F,53,1:27:49,2019,5269
2777,M,55,1:27:49,2019,5269
2778,F,39,1:27:57,2019,5277
2779,F,52,1:28:01,2019,5281
2780,F,45,1:28:09,2019,5289
2781,M,31,1:28:12,2019,5292
2782,M,58,1:28:13,2019,5293
2783,M,38,1:28:16,2019,5296
2784,M,60,1:28:26,2019,5306
2785,F,26,1:28:26,2019,5306
2786,M,50,1:28:30,2019,5310
2787,M,56,1:28:39,2019,5319
2788,F,31,1:28:39,2019,5319
2789,F,23,1:28:40,2019,5320
2790,M,48,1:28:46,2019,5326
2791,F,47,1:28:47,2019,5327
2792,F,39,1:28:57,2019,5337
2793,M,54,1:29:01,2019,5341
2794,F,36,1:29:04,2019,5344
2795,M,55,1:29:11,2019,5351
2796,M,45,1:29:12,2019,5352
2797,M,48,1:29:13,2019,5353
2798,F,49,1:29:21,2019,5361
2799,F,36,1:29:22,2019,5362
2800,F,47,1:29:22,2019,5362
2801,M,22,1:29:29,2019,5369
2802,M,33,1:29:29,2019,5369
2803,M,31,1:29:32,2019,5372
2804,F,48,1:29:33,2019,5373
2805,M,22,1:29:44,2019,5384
2806,M,30,1:29:50,2019,5390
2807,F,50,1:29:55,2019,5395
2808,F,47,1:30:00,2019,5400
2809,M,44,1:30:01,2019,5401
2810,F,52,1:30:08,2019,5408
2811,F,26,1:30:10,2019,5410
2812,M,28,1:30:11,2019,5411
2813,F,29,1:30:22,2019,5422
2814,F,46,1:30:27,2019,5427
2815,M,36,1:30:31,2019,5431
2816,M,37,1:30:32,2019,5432
2817,M,52,1:30:38,2019,5438
2818,F,46,1:30:40,2019,5440
2819,M,36,1:30:41,2019,5441
2820,M,50,1:30:41,2019,5441
2821,M,31,1:30:44,2019,5444
2822,F,59,1:30:50,2019,5450
2823,F,57,1:30:56,2019,5456
2824,F,49,1:30:57,2019,5457
2825,F,28,1:31:07,2019,5467
2826,M,60,1:31:09,2019,5469
2827,F,36,1:31:10,2019,5470
2828,F,67,1:31:16,2019,5476
2829,M,52,1:31:19,2019,5479
2830,F,35,1:31:22,2019,5482
2831,F,41,1:31:32,2019,5492
2832,M,61,1:31:34,2019,5494
2833,F,37,1:31:39,2019,5499
2834,F,64,1:31:40,2019,5500
2835,M,61,1:31:42,2019,5502
2836,F,25,1:31:43,2019,5503
2837,F,41,1:31:46,2019,5506
2838,M,66,1:31:47,2019,5507
2839,F,61,1:31:51,2019,5511
2840,F,32,1:31:56,2019,5516
2841,M,61,1:32:02,2019,5522
2842,F,53,1:32:07,2019,5527
2843,F,28,1:32:31,2019,5551
2844,F,38,1:32:34,2019,5554
2845,M,56,1:33:00,2019,5580
2846,M,44,1:33:00,2019,5580
2847,M,46,1:33:29,2019,5609
2848,M,51,1:33:49,2019,5629
2849,F,52,1:33:58,2019,5638
2850,F,38,1:34:00,2019,5640
2851,F,40,1:34:04,2019,5644
2852,F,36,1:34:07,2019,5647
2853,M,36,1:34:12,2019,5652
2854,F,21,1:34:14,2019,5654
2855,F,18,1:34:18,2019,5658
2856,F,32,1:34:26,2019,5666
2857,F,25,1:34:26,2019,5666
2858,M,43,1:34:51,2019,5691
2859,M,27,1:34:56,2019,5696
2860,M,50,1:35:08,2019,5708
2861,F,43,1:35:10,2019,5710
2862,F,44,1:35:10,2019,5710
2863,M,45,1:35:27,2019,5727
2864,F,38,1:35:27,2019,5727
2865,M,51,1:35:30,2019,5730
2866,F,38,1:36:11,2019,5771
2867,F,36,1:36:11,2019,5771
2868,F,46,1:36:16,2019,5776
2869,M,54,1:36:18,2019,5778
2870,M,61,1:36:24,2019,5784
2871,M,46,1:36:32,2019,5792
2872,F,37,1:36:32,2019,5792
2873,M,59,1:36:42,2019,5802
2874,F,33,1:36:48,2019,5808
2875,M,54,1:36:51,2019,5811
2876,M,46,1:36:56,2019,5816
2877,F,54,1:37:09,2019,5829
2878,F,35,1:37:14,2019,5834
2879,M,32,1:37:15,2019,5835
2880,F,35,1:37:20,2019,5840
2881,F,66,1:37:30,2019,5850
2882,F,41,1:37:32,2019,5852
2883,M,62,1:37:35,2019,5855
2884,M,68,1:37:43,2019,5863
2885,M,42,1:37:49,2019,5869
2886,M,13,1:37:49,2019,5869
2887,M,49,1:37:52,2019,5872
2888,M,59,1:38:36,2019,5916
2889,F,45,1:38:37,2019,5917
2890,F,44,1:38:48,2019,5928
2891,F,31,1:38:50,2019,5930
2892,M,59,1:38:59,2019,5939
2893,M,49,1:39:16,2019,5956
2894,F,32,1:39:21,2019,5961
2895,F,44,1:39:34,2019,5974
2896,F,44,1:40:14,2019,6014
2897,M,51,1:40:22,2019,6022
2898,F,60,1:40:23,2019,6023
2899,M,32,1:40:24,2019,6024
2900,F,58,1:40:50,2019,6050
2901,M,63,1:40:51,2019,6051
2902,M,38,1:40:57,2019,6057
2903,M,61,1:41:02,2019,6062
2904,F,59,1:41:03,2019,6063
2905,F,29,1:41:03,2019,6063
2906,F,50,1:41:37,2019,6097
2907,M,35,1:41:39,2019,6099
2908,F,31,1:41:40,2019,6100
2909,F,66,1:41:53,2019,6113
2910,F,26,1:42:08,2019,6128
2911,F,33,1:42:14,2019,6134
2912,F,27,1:42:15,2019,6135
2913,M,49,1:42:17,2019,6137
2914,F,37,1:42:19,2019,6139
2915,F,63,1:42:39,2019,6159
2916,M,59,1:42:51,2019,6171
2917,M,36,1:42:57,2019,6177
2918,M,46,1:42:57,2019,6177
2919,F,24,1:42:58,2019,6178
2920,M,32,1:43:09,2019,6189
2921,F,33,1:43:23,2019,6203
2922,M,33,1:43:35,2019,6215
2923,F,43,1:43:39,2019,6219
2924,F,30,1:44:23,2019,6263
2925,M,64,1:44:33,2019,6273
2926,F,32,1:44:42,2019,6282
2927,F,61,1:45:14,2019,6314
2928,F,43,1:46:07,2019,6367
2929,F,27,1:46:26,2019,6386
2930,F,35,1:46:54,2019,6414
2931,M,64,1:47:12,2019,6432
2932,F,47,1:47:16,2019,6436
2933,F,55,1:47:42,2019,6462
2934,F,54,1:47:59,2019,6479
2935,M,72,1:48:22,2019,6502
2936,F,58,1:49:20,2019,6560
2937,F,38,1:50:00,2019,6600
2938,F,35,1:50:01,2019,6601
2939,F,60,1:50:07,2019,6607
2940,F,50,1:50:45,2019,6645
2941,F,28,1:50:56,2019,6656
2942,F,36,1:51:30,2019,6690
2943,F,47,1:52:06,2019,6726
2944,F,41,1:52:08,2019,6728
2945,M,43,1:52:09,2019,6729
2946,F,44,1:52:21,2019,6741
2947,M,54,1:52:34,2019,6754
2948,F,51,1:54:13,2019,6853
2949,M,50,1:55:01,2019,6901
2950,M,42,1:55:08,2019,6908
2951,F,45,1:55:23,2019,6923
2952,F,57,1:55:46,2019,6946
2953,F,28,1:55:57,2019,6957
2954,M,55,1:56:00,2019,6960
2955,M,64,1:56:14,2019,6974
2956,M,44,1:56:54,2019,7014
2957,F,60,1:57:09,2019,7029
2958,F,64,1:57:14,2019,7034
2959,F,37,1:57:38,2019,7058
2960,F,44,1:57:45,2019,7065
2961,M,54,1:58:02,2019,7082
2962,F,59,1:58:34,2019,7114
2963,F,49,1:59:47,2019,7187
2964,M,58,1:59:56,2019,7196
2965,F,52,2:03:10,2019,7390
2966,F,80,2:03:55,2019,7435
2967,F,59,2:04:41,2019,7481
2968,F,39,2:05:13,2019,7513
2969,M,37,2:06:49,2019,7609
2970,M,63,2:07:14,2019,7634
2971,F,22,2:07:28,2019,7648
2972,F,36,2:07:48,2019,7668
2973,F,58,2:12:46,2019,7966
2974,F,49,2:13:01,2019,7981
2975,F,55,2:17:55,2019,8275
2976,M,41,2:17:58,2019,8278
2977,M,43,2:17:58,2019,8278
2978,F,58,2:19:00,2019,8340
2979,M,22,48:53,2023,2933
2980,M,22,49:01,2023,2941
2981,M,21,49:18,2023,2958
2982,M,22,50:24,2023,3024
2983,M,20,50:31,2023,3031
2984,M,19,50:38,2023,3038
2985,M,20,50:53,2023,3053
2986,M,21,51:16,2023,3076
2987,M,20,51:16,2023,3076
2988,M,19,51:32,2023,3092
2989,M,20,51:53,2023,3113
2990,M,21,52:07,2023,3127
2991,M,21,52:25,2023,3145
2992,M,34,52:30,2023,3150
2993,M,21,52:31,2023,3151
2994,M,22,52:37,2023,3157
2995,M,19,53:36,2023,3216
2996,M,38,53:41,2023,3221
2997,M,22,54:35,2023,3275
2998,M,17,55:25,2023,3325
2999,M,19,55:40,2023,3340
3000,M,23,55:50,2023,3350
3001,M,34,57:32,2023,3452
3002,M,27,57:33,2023,3453
3003,M,18,57:34,2023,3454
3004,M,32,58:24,2023,3504
3005,M,21,59:13,2023,3553
3006,M,39,59:19,2023,3559
3007,M,49,59:48,2023,3588
3008,M,24,1:00:57,2023,3657
3009,M,45,1:01:15,2023,3675
3010,M,32,1:01:45,2023,3705
3011,M,28,1:02:49,2023,3769
3012,F,47,1:03:44,2023,3824
3013,M,33,1:04:12,2023,3852
3014,F,26,1:04:17,2023,3857
3015,M,49,1:04:20,2023,3860
3016,M,17,1:05:12,2023,3912
3017,M,38,1:05:23,2023,3923
3018,F,38,1:05:26,2023,3926
3019,M,47,1:05:48,2023,3948
3020,M,38,1:07:03,2023,4023
3021,M,27,1:07:10,2023,4030
3022,M,40,1:07:27,2023,4047
3023,M,39,1:07:32,2023,4052
3024,M,33,1:07:45,2023,4065
3025,M,37,1:08:32,2023,4112
3026,M,38,1:08:50,2023,4130
3027,M,56,1:08:55,2023,4135
3028,M,29,1:09:03,2023,4143
3029,M,43,1:09:19,2023,4159
3030,F,40,1:09:21,2023,4161
3031,M,36,1:09:31,2023,4171
3032,M,50,1:09:37,2023,4177
3033,M,30,1:09:47,2023,4187
3034,M,33,1:09:48,2023,4188
3035,F,25,1:09:58,2023,4198
3036,M,42,1:10:07,2023,4207
3037,M,34,1:10:29,2023,4229
3038,M,24,1:10:36,2023,4236
3039,M,27,1:10:42,2023,4242
3040,F,37,1:10:49,2023,4249
3041,M,32,1:10:54,2023,4254
3042,M,15,1:11:24,2023,4284
3043,M,40,1:11:37,2023,4297
3044,F,38,1:11:53,2023,4313
3045,F,42,1:12:01,2023,4321
3046,F,18,1:12:12,2023,4332
3047,M,42,1:12:21,2023,4341
3048,M,45,1:12:42,2023,4362
3049,M,38,1:12:45,2023,4365
3050,M,41,1:12:53,2023,4373
3051,F,36,1:12:59,2023,4379
3052,M,36,1:13:03,2023,4383
3053,M,64,1:13:06,2023,4386
3054,M,52,1:13:14,2023,4394
3055,M,36,1:13:16,2023,4396
3056,M,33,1:13:26,2023,4406
3057,M,37,1:13:30,2023,4410
3058,M,50,1:13:43,2023,4423
3059,M,24,1:13:44,2023,4424
3060,M,47,1:13:46,2023,4426
3061,F,45,1:13:50,2023,4430
3062,F,18,1:14:10,2023,4450
3063,M,48,1:14:10,2023,4450
3064,F,43,1:14:22,2023,4462
3065,F,15,1:15:19,2023,4519
3066,M,44,1:15:20,2023,4520
3067,M,39,1:15:32,2023,4532
3068,M,67,1:15:54,2023,4554
3069,F,35,1:15:55,2023,4555
3070,F,31,1:15:56,2023,4556
3071,M,47,1:16:02,2023,4562
3072,F,41,1:16:05,2023,4565
3073,M,41,1:16:14,2023,4574
3074,F,37,1:16:15,2023,4575
3075,F,39,1:16:17,2023,4577
3076,F,34,1:16:27,2023,4587
3077,M,57,1:16:45,2023,4605
3078,F,29,1:16:52,2023,4612
3079,F,17,1:16:53,2023,4613
3080,F,41,1:17:07,2023,4627
3081,F,20,1:17:07,2023,4627
